,id,outage,left,top,right,bottom,HISTO_0,HISTO_1,HISTO_5,HISTO_6,HISTO_8,HISTO_10,HISTO_14,HISTO_15,HISTO_16,HISTO_17,HISTO_18,HISTO_NODATA
13451,108306,28.723404255319153,2155340,-199250,2155840,-199750,0.0,0.0,12.5,0.78125,2.34375,0.0,5.46875,0.0,0.0,78.90625,0.0,0.0
13452,61077,28.723404255319153,2111340,-124750,2111840,-125250,0.0,0.0,48.09688581314879,1.7301038062283738,0.0,0.0,2.422145328719723,0.0,0.0,19.72318339100346,28.027681660899656,0.0
13453,105250,28.71460554591693,2152340,-276250,2152840,-276750,0.0,0.0,0.0,8.455882352941178,0.0,0.0,15.441176470588236,3.6764705882352944,0.0,72.42647058823529,0.0,0.0
13454,119068,28.71363870575844,2165340,-230250,2165840,-230750,0.0,0.0,0.0,0.0,0.0,0.0,1.384083044982699,0.0,0.0,98.6159169550173,0.0,0.0
13456,100866,28.708189149229085,2148340,-224250,2148840,-224750,0.0,3.1141868512110724,2.0761245674740483,2.0761245674740483,0.0,0.0,0.0,2.0761245674740483,0.0,90.65743944636678,0.0,0.0
13457,114691,28.68525896414348,2161340,-181750,2161840,-182250,0.0,0.0,4.044117647058823,0.0,0.0,0.0,0.0,2.5735294117647056,0.0,93.38235294117648,0.0,0.0
13459,10275,28.66096196847868,2063840,-136250,2064340,-136750,0.0,0.0,4.6875,0.0,0.0,0.0,9.765625,76.5625,0.0,8.984375,0.0,0.0
13461,58966,28.63159374501304,2109340,-139250,2109840,-139750,0.0,0.0,69.85294117647058,5.514705882352941,0.0,0.0,0.0,0.0,0.0,24.63235294117647,0.0,0.0
13462,102243,28.621908127208485,2149840,-110250,2150340,-110750,0.0,1.0380622837370241,13.148788927335639,2.0761245674740483,0.0,0.0,0.0,0.0,0.0,83.73702422145328,0.0,0.0
13463,127678,28.610058262713817,2173340,-255250,2173840,-255750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.294117647058822,37.86764705882353,0.0,51.83823529411765
13464,112664,28.58975854825551,2159340,-238250,2159840,-238750,0.0,74.26470588235294,0.0,5.88235294117647,0.0,0.7352941176470588,6.25,3.308823529411765,3.6764705882352944,5.88235294117647,0.0,0.0
13465,24689,28.58941330923171,2077340,-120750,2077840,-121250,0.0,0.0,8.455882352941178,5.514705882352941,0.0,0.0,12.132352941176471,15.441176470588236,0.0,58.45588235294118,0.0,0.0
13471,107236,28.571428571428577,2154340,-199250,2154840,-199750,0.0,0.0,7.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,92.64705882352942,0.0,0.0
13472,37498,28.571428571428577,2089340,-105250,2089840,-105750,0.0,0.0,61.029411764705884,0.0,0.0,0.0,11.76470588235294,14.705882352941178,0.0,12.5,0.0,0.0
13474,101153,28.57142857142857,2148840,-100250,2149340,-100750,0.0,0.0,25.36764705882353,0.0,0.0,0.0,24.264705882352942,0.0,0.0,50.36764705882353,0.0,0.0
13475,50740,28.571428571428566,2101340,-306250,2101840,-306750,0.0,8.088235294117647,4.411764705882353,68.75,0.0,5.147058823529411,0.0,3.6764705882352944,0.0,9.926470588235293,0.0,0.0
13476,98258,28.571428571428566,2145840,-257750,2146340,-258250,0.0,70.22058823529412,0.0,1.4705882352941175,0.0,0.0,20.955882352941178,0.0,0.0,7.352941176470589,0.0,0.0
13477,8722,28.571428571428566,2062340,-162250,2062840,-162750,0.0,0.0,4.411764705882353,0.0,0.0,0.0,9.926470588235293,69.48529411764706,0.0,16.176470588235293,0.0,0.0
13478,105195,28.571428571428566,2152340,-248750,2152840,-249250,0.0,47.265625,0.0,0.0,0.0,0.0,48.828125,0.0,0.0,3.90625,0.0,0.0
13479,103079,28.571428571428566,2150340,-260750,2150840,-261250,0.0,10.661764705882353,2.5735294117647056,43.38235294117647,0.0,3.308823529411765,23.897058823529413,0.0,0.0,16.176470588235293,0.0,0.0
13483,25871,28.571428571428566,2078340,-176750,2078840,-177250,0.0,0.0,2.2058823529411766,0.0,0.0,0.0,0.0,74.26470588235294,0.0,23.52941176470588,0.0,0.0
13484,3837,28.571428571428566,2057840,-127250,2058340,-127750,0.0,0.0,27.734375,3.125,0.0,0.0,0.0,0.0,0.0,12.5,34.375,22.265625
13487,41747,28.571428571428566,2093340,-89750,2093840,-90250,0.0,0.0,19.485294117647058,0.0,3.308823529411765,0.0,2.5735294117647056,0.0,0.0,47.794117647058826,26.838235294117645,0.0
13489,107359,28.571428571428566,2154340,-260750,2154840,-261250,0.0,47.42647058823529,0.0,43.38235294117647,2.2058823529411766,0.0,0.0,0.0,0.0,6.985294117647059,0.0,0.0
13491,98728,28.571428571428566,2146340,-225250,2146840,-225750,0.0,4.779411764705882,39.705882352941174,28.676470588235293,0.0,0.0,23.52941176470588,0.0,0.0,3.308823529411765,0.0,0.0
13492,120613,28.558759684592427,2166840,-200250,2167340,-200750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6955017301038,2.768166089965398,5.536332179930796
13493,31960,28.54434680968429,2083840,-278750,2084340,-279250,0.0,0.0,4.779411764705882,3.308823529411765,0.0,0.0,1.8382352941176472,88.60294117647058,0.0,1.4705882352941175,0.0,0.0
13495,112024,28.536754004956975,2158840,-185750,2159340,-186250,0.0,0.0,11.397058823529411,0.0,0.0,2.2058823529411766,44.48529411764706,0.0,30.514705882352942,11.397058823529411,0.0,0.0
13497,121687,28.523184713776654,2167840,-202250,2168340,-202750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
13498,54264,28.510638297872337,2104840,-195750,2105340,-196250,0.0,0.0,8.996539792387544,0.0,0.0,0.0,10.726643598615917,0.0,0.0,80.27681660899654,0.0,0.0
13499,112008,28.504789266969404,2158840,-177750,2159340,-178250,0.0,0.0,3.8062283737024223,5.190311418685121,0.0,0.0,0.0,0.0,0.0,91.00346020761245,0.0,0.0
13501,110575,28.476773121715006,2157340,-263750,2157840,-264250,0.0,3.308823529411765,0.0,2.2058823529411766,0.0,0.0,80.14705882352942,0.0,0.0,14.338235294117647,0.0,0.0
13502,100125,28.475936659826314,2147840,-121250,2148340,-121750,0.0,0.0,0.0,0.0,0.0,2.734375,13.28125,0.0,0.0,74.21875,9.765625,0.0
13503,41769,28.462002740425014,2093340,-100750,2093840,-101250,0.0,0.0,13.84083044982699,0.0,1.7301038062283738,0.0,0.6920415224913495,0.0,0.0,83.73702422145328,0.0,0.0
13504,110407,28.46130977913191,2157340,-179750,2157840,-180250,0.0,0.0,1.4705882352941175,0.0,0.0,0.0,0.0,38.970588235294116,0.0,56.25,3.308823529411765,0.0
13505,47463,28.408938395336968,2098340,-272750,2098840,-273250,0.0,0.0,12.109375,8.984375,0.0,0.0,0.0,75.390625,0.0,3.515625,0.0,0.0
13506,123290,28.408609378754623,2169340,-201250,2169840,-201750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
13507,101722,28.40558839965221,2149340,-117250,2149840,-117750,0.0,0.0,2.5735294117647056,0.0,0.0,0.0,0.0,0.0,0.0,97.42647058823529,0.0,0.0
13508,106698,28.39506172839506,2153840,-197750,2154340,-198250,0.0,0.0,1.953125,3.125,0.0,0.0,0.0,0.0,0.0,94.921875,0.0,0.0
13509,51266,28.393173855670284,2101840,-301750,2102340,-302250,0.0,5.190311418685121,27.68166089965398,24.91349480968858,0.0,0.0,11.418685121107266,14.186851211072666,0.0,16.608996539792386,0.0,0.0
13510,121207,28.388480834264456,2167340,-229750,2167840,-230250,0.0,0.0,0.0,0.0,0.0,0.0,11.76470588235294,0.0,0.0,88.23529411764706,0.0,0.0
13511,112095,28.3875944805705,2158840,-221250,2159340,-221750,0.0,4.844290657439446,6.5743944636678195,0.0,0.0,0.0,0.0,0.0,0.0,88.58131487889274,0.0,0.0
13512,118533,28.382828609103804,2164840,-230250,2165340,-230750,0.0,0.0,0.0,0.0,0.0,0.0,34.602076124567475,0.0,0.0,61.245674740484425,4.1522491349480966,0.0
13513,99241,28.379866318765913,2146840,-214250,2147340,-214750,0.0,4.411764705882353,0.0,0.0,0.0,1.1029411764705883,6.61764705882353,0.0,0.0,87.86764705882352,0.0,0.0
13514,100868,28.375249811443343,2148340,-225250,2148840,-225750,0.0,1.384083044982699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6159169550173,0.0,0.0
13515,27877,28.369766134344403,2080340,-109750,2080840,-110250,0.0,0.0,59.55882352941176,14.705882352941178,0.0,0.0,8.455882352941178,0.0,0.0,17.27941176470588,0.0,0.0
13516,94431,28.354834823019274,2142340,-216750,2142840,-217250,0.0,28.027681660899656,0.0,2.422145328719723,0.34602076124567477,0.0,0.0,4.498269896193772,0.0,64.70588235294117,0.0,0.0
13517,118035,28.3349692786677,2164340,-248750,2164840,-249250,0.0,0.0,1.171875,0.0,0.0,0.0,0.0,0.0,0.0,97.65625,1.171875,0.0
13518,116348,28.318584070796465,2162840,-207750,2163340,-208250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
13519,96334,28.30188679245283,2144340,-98250,2144840,-98750,0.0,0.0,0.0,1.7301038062283738,0.0,0.0,28.373702422145332,1.384083044982699,0.0,68.5121107266436,0.0,0.0
13520,60671,28.30188679245283,2110840,-189250,2111340,-189750,0.0,0.0,14.186851211072666,29.411764705882355,0.0,0.0,0.0,7.26643598615917,0.0,49.13494809688581,0.0,0.0
13521,105116,28.30188679245283,2152340,-209250,2152840,-209750,0.0,2.2058823529411766,5.514705882352941,6.985294117647059,0.0,0.0,69.85294117647058,1.1029411764705883,0.0,14.338235294117647,0.0,0.0
13522,121657,28.292682926829272,2167840,-187250,2168340,-187750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
13523,105219,28.291320482807087,2152340,-260750,2152840,-261250,0.0,28.90625,0.0,2.734375,0.0,0.0,54.296875,0.0,0.0,14.0625,0.0,0.0
13524,115223,28.266697089855423,2161840,-180250,2162340,-180750,0.0,0.0,9.342560553633218,2.422145328719723,0.0,0.0,37.71626297577855,0.0,0.0,50.51903114186851,0.0,0.0
13525,66954,28.261557429990912,2116840,-120750,2117340,-121250,0.0,0.0,41.17647058823529,0.0,0.0,0.0,2.422145328719723,0.0,0.0,56.40138408304498,0.0,0.0
13526,113691,28.26086956521739,2160340,-216750,2160840,-217250,0.0,0.0,5.190311418685121,0.0,0.0,2.422145328719723,48.78892733564014,0.0,0.0,43.59861591695502,0.0,0.0
13527,116315,28.26086956521739,2162840,-191250,2163340,-191750,0.0,0.0,4.779411764705882,0.0,0.0,0.0,64.33823529411765,0.0,0.0,30.88235294117647,0.0,0.0
13528,18766,28.238301663914967,2071840,-101750,2072340,-102250,0.0,1.4705882352941175,45.955882352941174,18.014705882352942,0.0,0.0,23.52941176470588,0.0,0.0,11.029411764705882,0.0,0.0
13531,63751,28.223681237013366,2113840,-124250,2114340,-124750,0.0,0.0,1.4705882352941175,0.0,0.0,0.0,1.8382352941176472,0.0,0.0,83.45588235294117,13.23529411764706,0.0
13532,129795,28.222593788581392,2175340,-243750,2175840,-244250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.979238754325266,1.384083044982699,44.636678200692046
13533,43894,28.21389041870097,2095340,-93250,2095840,-93750,0.0,0.0,46.69117647058824,0.0,0.0,0.0,16.911764705882355,16.544117647058822,0.0,19.852941176470587,0.0,0.0
13534,89390,28.211827405599916,2137840,-103750,2138340,-104250,0.0,0.0,2.422145328719723,0.0,0.0,0.0,0.0,0.0,0.0,97.57785467128028,0.0,0.0
13535,113744,28.205128205128204,2160340,-243250,2160840,-243750,0.0,2.0761245674740483,11.072664359861593,11.418685121107266,2.0761245674740483,3.4602076124567476,7.958477508650519,0.0,0.0,54.325259515570934,7.612456747404845,0.0
13536,42827,28.19713501123885,2094340,-94750,2094840,-95250,0.0,0.0,19.377162629757784,0.0,0.0,0.0,1.384083044982699,0.0,0.0,79.23875432525952,0.0,0.0
13537,30516,28.188668489505975,2082840,-91750,2083340,-92250,0.0,0.0,28.027681660899656,2.422145328719723,1.0380622837370241,0.0,25.60553633217993,33.21799307958477,0.0,9.688581314878892,0.0,0.0
13538,63765,28.186383993492075,2113840,-131250,2114340,-131750,0.0,0.0,0.0,0.0,0.0,0.0,46.02076124567474,0.0,0.0,53.979238754325266,0.0,0.0
13539,118520,28.170499763444084,2164840,-223750,2165340,-224250,0.0,24.91349480968858,0.0,26.297577854671278,0.0,4.844290657439446,0.0,0.0,14.186851211072666,29.757785467128027,0.0,0.0
13542,43361,28.147307913668644,2094840,-94250,2095340,-94750,0.0,0.0,8.823529411764707,0.0,0.0,0.0,3.308823529411765,6.985294117647059,0.0,80.88235294117648,0.0,0.0
13543,57892,28.12500000000001,2108340,-137250,2108840,-137750,0.0,0.0,24.567474048442904,16.26297577854671,0.0,0.0,34.2560553633218,0.0,0.0,24.91349480968858,0.0,0.0
13544,38028,28.12500000000001,2089840,-102750,2090340,-103250,0.0,2.422145328719723,55.70934256055363,8.996539792387544,0.0,0.0,2.422145328719723,20.415224913494807,0.0,10.034602076124568,0.0,0.0
13545,121678,28.12499999999999,2167840,-197750,2168340,-198250,0.0,0.0,0.0,4.044117647058823,0.0,0.0,0.0,0.0,0.0,95.95588235294117,0.0,0.0
13546,112718,28.121802861700086,2159340,-265250,2159840,-265750,0.0,0.0,0.0,0.0,0.0,0.0,87.86764705882352,0.0,0.0,12.132352941176471,0.0,0.0
13547,113098,28.102526172535182,2159840,-187750,2160340,-188250,0.0,0.0,22.058823529411764,5.147058823529411,5.147058823529411,0.0,9.191176470588236,16.176470588235293,0.0,42.279411764705884,0.0,0.0
13548,39670,28.08665769889534,2091340,-121250,2091840,-121750,0.0,0.0,68.01470588235294,0.0,0.0,0.0,16.911764705882355,6.985294117647059,0.0,8.088235294117647,0.0,0.0
13549,66009,28.08149175466322,2115840,-183250,2116340,-183750,0.0,0.0,63.32179930795848,1.7301038062283738,2.0761245674740483,2.0761245674740483,8.304498269896193,0.0,0.0,22.491349480968857,0.0,0.0
13551,116982,28.07630479285646,2163340,-257250,2163840,-257750,0.0,0.0,0.0,10.034602076124568,0.0,0.0,35.6401384083045,0.0,0.6920415224913495,53.63321799307958,0.0,0.0
13552,107826,28.07159738637568,2154840,-226750,2155340,-227250,0.0,50.51903114186851,0.0,14.186851211072666,0.0,0.0,24.567474048442904,0.0,0.0,10.726643598615917,0.0,0.0
13553,116275,28.0701754385965,2162840,-171250,2163340,-171750,0.0,0.0,10.294117647058822,17.27941176470588,0.0,0.0,1.8382352941176472,0.0,0.0,70.58823529411765,0.0,0.0
13554,97412,28.06611484744502,2145340,-102250,2145840,-102750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
13555,10872,28.059317781605152,2064340,-167250,2064840,-167750,0.0,0.0,7.958477508650519,0.0,0.0,0.0,0.0,82.35294117647058,0.0,9.688581314878892,0.0,0.0
13556,117392,28.05174638248189,2163840,-194750,2164340,-195250,0.0,0.0,9.558823529411764,0.3676470588235294,0.0,0.0,11.029411764705882,0.0,0.0,79.04411764705883,0.0,0.0
13557,119625,28.04878048780487,2165840,-241250,2166340,-241750,0.0,1.953125,17.96875,25.390625,0.0,0.0,21.484375,0.0,0.0,33.203125,0.0,0.0
13558,55194,28.03468208092486,2105840,-125750,2106340,-126250,0.0,0.0,15.625,0.0,0.0,0.0,30.078125,0.0,0.0,54.296875,0.0,0.0
13559,114139,28.0247726109815,2160840,-173250,2161340,-173750,0.0,0.0,12.110726643598616,1.384083044982699,0.0,0.0,0.0,0.0,0.0,86.50519031141869,0.0,0.0
13560,121191,28.0163599182004,2167340,-221750,2167840,-222250,0.0,0.0,0.0,0.0,0.0,7.421875,4.296875,0.0,0.0,88.28125,0.0,0.0
13562,117420,28.000000000000004,2163840,-208750,2164340,-209250,0.0,0.0,0.0,0.0,0.0,0.0,13.494809688581316,0.0,0.0,86.50519031141869,0.0,0.0
13563,39643,27.999999999999996,2091340,-107750,2091840,-108250,0.0,0.0,70.22058823529412,2.941176470588235,0.0,0.0,11.397058823529411,0.0,0.0,15.441176470588236,0.0,0.0
13566,95534,27.988057299093423,2143340,-233250,2143840,-233750,0.0,7.720588235294118,13.970588235294118,7.352941176470589,2.2058823529411766,3.6764705882352944,64.70588235294117,0.0,0.0,0.3676470588235294,0.0,0.0
13567,100637,27.983746265809188,2148340,-109750,2148840,-110250,0.0,0.0,0.6920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,99.30795847750865,0.0,0.0
13568,60155,27.971700760817477,2110340,-198750,2110840,-199250,0.0,0.0,3.6764705882352944,0.0,0.0,0.0,0.3676470588235294,0.0,0.0,95.95588235294117,0.0,0.0
13569,56820,27.96021809016575,2107340,-136250,2107840,-136750,0.0,0.0,41.40625,14.0625,0.0,0.0,5.078125,23.046875,0.0,16.40625,0.0,0.0
13570,114192,27.95962526046221,2160840,-199750,2161340,-200250,0.0,0.0,12.45674740484429,0.0,0.0,1.7301038062283738,7.958477508650519,6.5743944636678195,0.0,71.280276816609,0.0,0.0
13571,118563,27.946742918862384,2164840,-245250,2165340,-245750,0.0,10.380622837370241,22.837370242214533,58.47750865051903,0.34602076124567477,0.0,0.0,0.0,0.0,7.958477508650519,0.0,0.0
13572,96388,27.941176470588236,2144340,-125250,2144840,-125750,0.0,0.0,0.0,0.0,0.0,1.7301038062283738,2.768166089965398,0.0,0.0,13.148788927335639,82.35294117647058,0.0
13573,115346,27.936622460356432,2161840,-241750,2162340,-242250,0.0,0.0,0.34602076124567477,8.304498269896193,0.0,0.0,1.0380622837370241,0.0,0.0,90.3114186851211,0.0,0.0
13574,46185,27.93307415897237,2097340,-168750,2097840,-169250,0.0,0.0,15.570934256055363,0.0,0.0,3.8062283737024223,3.1141868512110724,54.67128027681662,0.0,22.837370242214533,0.0,0.0
13576,33242,27.923038081113827,2085340,-117250,2085840,-117750,0.0,0.0,29.411764705882355,3.8062283737024223,0.0,0.0,43.25259515570934,6.228373702422145,0.0,17.301038062283737,0.0,0.0
13577,108838,27.922524502574436,2155840,-197750,2156340,-198250,0.0,0.0,3.6764705882352944,4.044117647058823,0.0,0.0,6.985294117647059,0.0,0.0,85.29411764705883,0.0,0.0
13578,49234,27.88908403632791,2100340,-88250,2100840,-88750,0.0,0.0,31.25,1.4705882352941175,0.0,0.0,27.205882352941174,29.411764705882355,0.0,10.661764705882353,0.0,0.0
13580,105095,27.862074631634076,2152340,-198750,2152840,-199250,0.0,0.0,15.808823529411764,0.0,0.0,0.0,10.661764705882353,0.0,0.0,73.52941176470588,0.0,0.0
13581,104117,27.85080712639372,2151340,-244750,2151840,-245250,0.0,5.536332179930796,0.0,0.0,0.0,33.21799307958477,47.75086505190311,0.0,0.0,13.148788927335639,0.34602076124567477,0.0
13583,4445,27.8225806451613,2058340,-163750,2058840,-164250,0.0,0.0,4.498269896193772,0.0,0.0,0.0,0.0,0.0,0.0,95.50173010380622,0.0,0.0
13584,28246,27.82250375410651,2080340,-294250,2080840,-294750,0.0,0.0,22.426470588235293,49.63235294117647,0.0,0.0,14.338235294117647,4.044117647058823,0.0,9.558823529411764,0.0,0.0
13585,114233,27.819548872180455,2160840,-220250,2161340,-220750,0.0,0.0,0.0,0.0,0.0,0.7352941176470588,0.0,3.308823529411765,0.0,95.95588235294117,0.0,0.0
13586,24498,27.805547153734288,2076840,-292750,2077340,-293250,0.0,0.0,0.0,0.0,0.0,0.0,7.26643598615917,84.42906574394463,0.0,7.958477508650519,0.34602076124567477,0.0
13587,114142,27.783166099222846,2160840,-174750,2161340,-175250,0.0,0.0,4.1522491349480966,0.0,0.0,0.0,6.228373702422145,0.0,0.0,89.61937716262976,0.0,0.0
13590,15155,27.77777777777778,2068340,-168750,2068840,-169250,0.0,0.0,39.705882352941174,2.5735294117647056,0.0,0.0,6.61764705882353,39.705882352941174,0.0,11.397058823529411,0.0,0.0
13591,107331,27.77777777777778,2154340,-246750,2154840,-247250,0.0,2.422145328719723,0.0,2.0761245674740483,0.0,0.0,0.0,0.0,23.52941176470588,1.0380622837370241,70.93425605536332,0.0
13592,52474,27.77777777777778,2103340,-103250,2103840,-103750,0.0,0.0,89.70588235294117,0.0,0.0,0.0,3.6764705882352944,0.0,0.0,6.61764705882353,0.0,0.0
13593,114734,27.77777777777778,2161340,-203250,2161840,-203750,0.0,0.0,24.264705882352942,0.0,0.0,0.0,60.66176470588235,0.0,0.0,15.073529411764705,0.0,0.0
13596,54484,27.77777777777778,2104840,-305750,2105340,-306250,0.0,15.808823529411764,6.985294117647059,46.69117647058824,0.0,0.0,0.0,0.0,0.0,30.514705882352942,0.0,0.0
13597,26820,27.77777777777778,2079340,-116250,2079840,-116750,0.0,0.0,18.685121107266436,5.190311418685121,0.0,0.0,30.103806228373703,5.190311418685121,0.0,35.98615916955018,4.844290657439446,0.0
13598,92298,27.77777777777778,2140340,-220250,2140840,-220750,0.0,45.3125,0.0,5.46875,3.90625,41.015625,0.0,0.0,0.0,4.296875,0.0,0.0
13600,17255,27.773219083369444,2070340,-148750,2070840,-149250,0.0,0.0,64.3598615916955,2.422145328719723,0.0,0.0,25.60553633217993,0.0,0.0,7.612456747404845,0.0,0.0
13601,101362,27.76768053877095,2148840,-204750,2149340,-205250,0.0,7.612456747404845,13.148788927335639,9.342560553633218,0.0,0.0,31.833910034602077,37.37024221453287,0.0,0.6920415224913495,0.0,0.0
13602,108993,27.765536613486784,2155840,-275250,2156340,-275750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
13603,107893,27.762499265617873,2154840,-260250,2155340,-260750,0.0,3.4602076124567476,0.0,66.08996539792388,0.0,0.6920415224913495,15.916955017301039,0.0,0.0,6.920415224913495,6.920415224913495,0.0
13604,116831,27.757772709394636,2163340,-181750,2163840,-182250,0.0,0.0,8.996539792387544,4.1522491349480966,0.0,0.0,38.4083044982699,0.0,0.0,48.44290657439446,0.0,0.0
13605,61227,27.755132069465116,2111340,-199750,2111840,-200250,0.0,0.0,0.0,0.0,0.0,0.0,0.6920415224913495,6.228373702422145,0.0,93.07958477508652,0.0,0.0
13606,120711,27.754240019233066,2166840,-249250,2167340,-249750,0.0,0.0,0.0,0.0,0.0,0.0,13.148788927335639,0.0,0.0,55.017301038062286,31.833910034602077,0.0
13607,108959,27.720491730864126,2155840,-258250,2156340,-258750,0.0,10.726643598615917,0.0,63.32179930795848,0.0,0.0,14.878892733564014,0.0,0.0,10.726643598615917,0.34602076124567477,0.0
13608,121691,27.716144831898653,2167840,-204250,2168340,-204750,0.0,0.0,0.0,0.0,0.0,0.0,3.4602076124567476,0.0,0.0,90.65743944636678,5.88235294117647,0.0
13609,88874,27.69230769230769,2137340,-113250,2137840,-113750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
13610,111511,27.690877035742268,2158340,-196750,2158840,-197250,0.0,0.0,19.11764705882353,0.0,2.941176470588235,0.0,29.77941176470588,8.823529411764707,0.0,39.338235294117645,0.0,0.0
13612,115789,27.65957446808511,2162340,-195750,2162840,-196250,0.0,0.0,15.916955017301039,0.0,0.0,1.384083044982699,13.148788927335639,38.75432525951557,0.0,23.18339100346021,7.612456747404845,0.0
13614,117391,27.631578947368418,2163840,-194250,2164340,-194750,0.0,0.0,30.79584775086505,2.768166089965398,0.0,0.0,21.453287197231834,30.79584775086505,0.0,14.186851211072666,0.0,0.0
13615,93122,27.631578947368418,2141340,-97250,2141840,-97750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
13616,93691,27.615387216024885,2141840,-114250,2142340,-114750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
13617,111533,27.598566308243814,2158340,-207750,2158840,-208250,0.0,44.11764705882353,0.0,33.455882352941174,1.1029411764705883,0.0,6.61764705882353,0.0,0.0,14.705882352941178,0.0,0.0
13618,105089,27.57509372835669,2152340,-195750,2152840,-196250,0.0,0.0,60.66176470588235,0.0,2.5735294117647056,0.0,0.0,9.926470588235293,0.0,26.838235294117645,0.0,0.0
13619,8732,27.570093457943923,2062340,-167250,2062840,-167750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
13620,58957,27.55102040816328,2109340,-134750,2109840,-135250,0.0,0.0,6.61764705882353,2.5735294117647056,0.0,0.0,65.44117647058823,0.0,0.0,25.36764705882353,0.0,0.0
13621,112574,27.551020408163275,2159340,-193250,2159840,-193750,0.0,38.23529411764706,0.0,18.38235294117647,0.0,0.0,32.35294117647059,0.0,2.2058823529411766,8.823529411764707,0.0,0.0
13622,100623,27.54491017964072,2148340,-102750,2148840,-103250,0.0,0.0,0.0,0.0,0.0,0.0,37.37024221453287,0.0,0.0,62.629757785467135,0.0,0.0
13623,112615,27.536231884057973,2159340,-213750,2159840,-214250,0.0,0.0,14.878892733564014,0.0,22.491349480968857,0.0,0.0,0.0,0.0,62.629757785467135,0.0,0.0
13624,99376,27.522935779816514,2146840,-281750,2147340,-282250,0.0,0.0,0.0,0.0,0.3676470588235294,0.0,0.0,0.0,0.0,99.63235294117648,0.0,0.0
13625,115245,27.52130887231704,2161840,-191250,2162340,-191750,0.0,2.0761245674740483,8.996539792387544,6.920415224913495,0.0,0.0,73.70242214532871,2.768166089965398,0.0,5.536332179930796,0.0,0.0
13626,120049,27.515400410677625,2166340,-185750,2166840,-186250,0.0,0.0,4.044117647058823,0.0,0.0,0.0,14.338235294117647,0.0,0.0,81.61764705882352,0.0,0.0
13627,125979,27.512699161215053,2171840,-208250,2172340,-208750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.671875,7.03125,0.0,79.296875
13628,104605,27.50680229950199,2151840,-221250,2152340,-221750,0.0,33.910034602076124,0.0,0.0,0.0,0.6920415224913495,46.36678200692042,0.0,0.0,16.608996539792386,2.422145328719723,0.0
13629,127676,27.502115190172425,2173340,-254250,2173840,-254750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,77.20588235294117,0.0,16.911764705882355
13630,80816,27.499073361716526,2129840,-96750,2130340,-97250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
13631,115319,27.49808849895638,2161840,-228250,2162340,-228750,0.0,4.1522491349480966,16.955017301038062,37.71626297577855,0.0,0.0,20.761245674740483,0.0,0.0,20.415224913494807,0.0,0.0
13632,1709,27.490127237140378,2055840,-133250,2056340,-133750,0.0,0.0,76.83823529411765,17.647058823529413,0.0,0.0,0.0,0.0,0.0,4.779411764705882,0.7352941176470588,0.0
